id,customer_message,context,gold_intent,gold_decision,gold_reason,optional_reference_notes
gold_080,Yes wtf,Yes wtf @115858 https://t.co/KKV11WOXvj,order_shipping_and_trade_in,AUTO_HANDLE,Standard order_shipping_and_trade_in inquiry resolvable via historical support steps.,Historical agent resolution: Here’s what you can do to work around the issue until it’s fixed in a future software update:...
gold_081,This #ios11 battery drain is UNACCEPTABLE Please don’t send a list of things to improve battery - I’ve done it. Any updates?,This #ios11 battery drain is UNACCEPTABLE @AppleSupport Please don’t send a list of things to improve battery - I’ve done it. Any updates?,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: Hey there. We've received your DM. Be on the lookout for our response shortly....
gold_082,Now I am sure that is trolling me. 6th replacement of iPhone (2nd for iPhone8) and it comes with faulty volume button. Why me ??,Now I am sure that @115858 is trolling me. 6th replacement of iPhone (2nd for iPhone8) and it comes with faulty volume button. Why me ??,hardware_audio_and_screen,AUTO_HANDLE,Standard hardware_audio_and_screen inquiry resolvable via historical support steps.,"Historical agent resolution: Please reach out to us in DM. It's certainly not expected behavior, so we'd like to help in any way ..."
gold_083,why do you hate me so? How is it that I get caught in some new iTunesConnect rollout that doesn’t recognize I’m logged in? Arrghh,why do you hate me so?  How is it that I get caught in some new iTunesConnect rollout that doesn’t recognize I’m logged in?  Arrghh,apple_id_and_icloud,AUTO_HANDLE,Standard apple_id_and_icloud inquiry resolvable via historical support steps.,Historical agent resolution: That's not the experience we want you to have. Please contact our iTunes Connect experts; here:...
gold_084,"Ach , warum? WARUM? Und dann noch dieser Umlaut-fail.","Ach @115858, warum? WARUM? Und dann noch dieser Umlaut-fail. https://t.co/T94wUr2NiB",other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: We offer support via Twitter in English. Contact us for help in your preferred language here:...
gold_085,Why tf every time somebody say “I️” they have a box with a question mark in it? fix this shit it’s annoying asf!,Why tf every time somebody say “I️” they have a box with a question mark in it? @115858 fix this shit it’s annoying asf!,other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: Here’s what you can do to work around the issue until it’s fixed in a future software update:...
gold_086,I’m trying to remove the annoying and dangerous songs of innocence from my phone. More than once it has turned on and,,hardware_audio_and_screen,AUTO_HANDLE,Standard hardware_audio_and_screen inquiry resolvable via historical support steps.,Historical agent resolution: We'd be happy to look into this with you. Please DM us so we can gather further details....
gold_087,What is the VPN?,"What is the VPN?
Can we install and use it? Is it a crime?",general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,Historical agent resolution: A VPN (virtual private network) provides secure access over the Internet to private networks:...
gold_088,#ios11bugs volume buttons intermittently stop working with earphones plugged in when the phone is locked. Its annoying,#ios11bugs @AppleSupport volume buttons intermittently stop working with earphones plugged in when the phone is locked. Its annoying,ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,Historical agent resolution: We'd like to help. DM us what iOS version you're on and we'll get started....
gold_089,"So decided to give us 70 new emojis and bug fixes, but also thought we couldn’t possibly be wanting to say “I️” anymore...🧐👏🏾","So @115858 decided to give us 70 new emojis and bug fixes, but also thought we couldn’t possibly be wanting to say “I️” anymore...🧐👏🏾",other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: Here’s what you can do to work around the issue until it’s fixed in a future software update:...
gold_090,I want to recover my Apple ID but I can't always wait hours and hours. I forgot to recover the last time due to the wait time.,"I want to recover my Apple ID but I can't always wait hours and hours. I forgot to recover the last time due to the wait time.
Thank you for your immediate response. I'll contact you later if I still have troubles. On my way with another device now..",apple_id_and_icloud,ESCALATE_TO_HUMAN,Apple ID / security lockout requires authenticated recovery flow.,Historical agent resolution: Please DM us and we'll get you pointed in the right direction for Apple ID questions....
gold_091,"If you’re going to update your phone software can please check that it works first, because the last two versions definitely don’t!",,ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,"Historical agent resolution: We're here to help in any way we can. DM us which version of iOS 11 you're currently on, and we'll g..."
gold_092,Can someone pleeeeeease help me save excell files to my computer idk why I can and it is f r u s t r a t i n g,"Can someone pleeeeeease help me save excell files to my computer idk why I can and it is f r u s t r a t i n g
Someone please help me I need it for my homework pls sos @AppleSupport",general_how_to_and_features,AUTO_HANDLE,Standard general_how_to_and_features inquiry resolvable via historical support steps.,Historical agent resolution: We'd like to help. Please meet us in DM and we'll take a look at this together....
gold_093,"- Made a purchase and have not received my goods, any way any of you can assist?","@16385 @AppleSupport - Made a purchase and have not received my goods, any way any of you can assist?",app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,"Historical agent resolution: If that purchase was from our iTunes Store in the last 90 days, check this link for steps to take:..."
gold_094,"Hey , why have you changed my mail settings to push me new mail with the iOS 11 update? Can’t find the settings to change it back 😒","Hey @115858, why have you changed my mail settings to push me new mail with the iOS 11 update? Can’t find the settings to change it back 😒
It’s draining my battery, on top of the update already doing this 🙄 seems silly to bury the settings so people can’t change it back",ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,Historical agent resolution: We're happy to help with this. You can adjust that in Settings > Accounts & Passwords > Fetch New Da...
gold_095,"Um, I know you are savoring the iPhone X but you killed battery life w/7 plus & 2017 iPad Pro with 11.0.3. Not happy. At All.","Um, @AppleSupport I know you are savoring the iPhone X but you killed battery life w/7 plus &amp; 2017 iPad Pro with 11.0.3. Not happy. At All.",battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: We know battery life is essential. We'd like to look further into this in DM. Send us one here:...
gold_096,Ellington & I️ are fighting over my cheese danish in the grocery store. i️ already gave him two bites. 🙄🤨 MINE. lol,"Ellington &amp; I️ are fighting over my cheese danish in the grocery store. i️ already gave him two bites. 🙄🤨 MINE. lol
what's up w/ the tweet???? https://t.co/pgM91yAuKy
it’s an @115858 problem 😭",other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: Here’s what you can do to work around the issue until it’s fixed in a future software update:...
gold_097,Dear what was the point of the iPhone 8. This was a waste of my hard earned money. Signed: one pissed off customer.,"Dear @AppleSupport what was the point of the iPhone 8. This was a waste of my hard earned money. Signed: one pissed off customer.
They should’ve saved the time &amp; hype. Who cares if it’s glass backing. Hell thats an easy way to break. Well all know iPhones are easy to bk
The whole phone is just trash and is a  replica of the iPhone 7 except it has wireless charging. And it doesn’t blurr out the background",general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,Historical agent resolution: We are happy to help you with any concerns you have about your iPhone 8. Can you let us know how we ...
gold_098,Hi I do not need another session with your representatives. All I ask you is to look for “ios11 battery” in Twitter.,Hi @AppleSupport I do not need another session with your representatives. All I ask you is to look for “ios11 battery” in Twitter.,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: We will do our best to help out. Please meet us in DM....
gold_099,I updated my phone and I still see those question marks. What’s goin on,I updated my phone and I still see those question marks. What’s goin on @AppleSupport,ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,"Historical agent resolution: Hi. Where exactly on your iPhone are you seeing this? Connect with us in a DM, we'll look into this ..."
gold_100,Why can’t I trade my iPad in for an Apple Store Gift Card at the Michigan Ave store?,,order_shipping_and_trade_in,AUTO_HANDLE,Standard order_shipping_and_trade_in inquiry resolvable via historical support steps.,Historical agent resolution: We'll be glad to look into this with you. We got your DM and will continue with you there....
gold_101,So has been charging my account twice a month for for the last 4 months and I’m just noticing smh!😡,So @118721 has been charging my account twice a month for @115948 for the last 4 months and I’m just noticing smh!😡@AppleSupport,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: Thanks for reaching out. For billing issues with Apple Music reach out to our iTunes support here:...
gold_102,Hey you’ve got a glitch in the matrix- can’t pick a time to collect my phone every slot I select brings up this msg!,Hey @AppleSupport you’ve got a glitch in the matrix- can’t pick a time to collect my phone every slot I select brings up this msg! https://t.co/lt4CPxU57Y,ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,"Historical agent resolution: Meet us in DM and let us know if you were able to get past this error or not, if not we can help...."
gold_103,"your find my ____ feature sucks. It can’t even locate my AirPods within my 400 sq ft studio. They are here, fully charged not ringing",,general_how_to_and_features,AUTO_HANDLE,Standard general_how_to_and_features inquiry resolvable via historical support steps.,Historical agent resolution: We'd be happy to look into this with you. Please reach out to us via DM and we'll get started....
gold_104,"My iPad, my dads phone & iPad all link with the printer but my phone doesn’t.. what am I doing wrong?","My iPad, my dads phone &amp; iPad all link with the printer but my phone doesn’t.. what am I doing wrong? @115858",general_how_to_and_features,AUTO_HANDLE,Standard general_how_to_and_features inquiry resolvable via historical support steps.,Historical agent resolution: Hey there. Check out this article: Let us know if it helps!...
gold_105,Why does beats 1 radio suddenly unavailable in Malaysia >?,"@AppleSupport  Why does beats 1 radio suddenly unavailable in Malaysia &gt;?
I still can listen on both my iPad and iPhone but since I upgrade to high sierra in Mac i can’t listen to the radio
I’m an Apple Music subscriber ...... I didn’t try other radio option",app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,"Historical agent resolution: We’d like to understand more. Is anything different from when you could listen until now, such as an..."
gold_106,Switching back to iPhone after 3 years of using Android. I have discovered that Siri is still completely useless. 3 years !,Switching back to iPhone after 3 years of using Android. I have discovered that Siri is still completely useless. 3 years @115858! https://t.co/g43dClOWfw,general_how_to_and_features,AUTO_HANDLE,Standard general_how_to_and_features inquiry resolvable via historical support steps.,Historical agent resolution: We' certainly like to help look into this. Which device do you have & what version of iOS is install...
gold_107,"hi..I've got the problem with my Macbook Charger, I have MacPro Retina 13', the charger looks like this..how to fix it? Ty😧","hi..I've got the problem with my Macbook Charger, I have MacPro Retina 13', the charger looks like this..how to fix it? Ty😧 https://t.co/IRqqN1fRYR
Done, check it..",battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: Let's get together in DM to take a closer look at this issue you're having with your MacBook charger...
gold_108,what's going on? #iPhone6 #iOS10 can't manage my iCloud storage - works on #MacBookPro an even #iPad with #iOS8,"what's going on? #iPhone6 #iOS10 can't manage my iCloud storage - works on #MacBookPro an even #iPad with #iOS8 https://t.co/pvWUBwLhUw
Can't send you a DM..?!",apple_id_and_icloud,AUTO_HANDLE,Standard apple_id_and_icloud inquiry resolvable via historical support steps.,Historical agent resolution: Let's look into that. Send us a DM and we'll go from there....
gold_109,"10/27 is my b-day, did preorder mon, 45 min of hell @ 3am later, wrong phone wrong date really? #iPhoneX #NotHappyBirthday2Me","10/27 is my b-day, did preorder mon, 45 min of hell @ 3am later, wrong phone wrong date really?  #iPhoneX  #NotHappyBirthday2Me https://t.co/GGa5cH4IAr
This would be great if anyone would answer my calls or chats :(
Well I have tried the phone several times . chat three times each time I am on chat I type this up and get kicked out before anyone answers
We all get your system - this is not our first rodeo or yours @115858 but your chat agents are making it worse
Wow finally got through and the chat was not only not helpful but the chat agent basically acted like I was the one w the issue. Nice.
I got the wrong phone coming NOT on the date (11/3) that was on the screen when it finally submitted. Now it’s my prob? #CustomerService",order_shipping_and_trade_in,AUTO_HANDLE,Standard order_shipping_and_trade_in inquiry resolvable via historical support steps.,"Historical agent resolution: Thank you for reaching out to us. We'd like to get you in touch with our Sales Support, see this lin..."
gold_110,"4+ hours spent setting up a new 8 and pairing a watch. NOT OK. It's supposed to be easy, isn't it? #defective #notahappycamper","4+ hours spent setting up a new 8 and pairing a watch. NOT OK. It's supposed to be easy, isn't it? #defective #notahappycamper
My phone is possessed...your agents say it’s because the new phone had ‘old’ sw. really? Forcing me to buy apple care when I would not have.",general_how_to_and_features,AUTO_HANDLE,Standard general_how_to_and_features inquiry resolvable via historical support steps.,Historical agent resolution: That's not the experience we want you to have. We're happy to help with any issues that you're havin...
gold_111,Hi I think it’s not a normal disk situation... 100 gb used by OSX. WTF.,Hi @AppleSupport I think it’s not a normal disk situation… 100 gb used by OSX. WTF. https://t.co/FJ6R7aCXjc,general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,Historical agent resolution: Let's take a deeper look. Follow up with us in DM. Tell us the version of macOS installed there....
gold_112,since updating to iOS 11.3 my Apple watch dies at 15:00 and iPhone 6splus dead at 17:00. Battery draining too fast...,since updating to iOS 11.3 my Apple watch dies at 15:00 and iPhone 6splus dead at 17:00. Battery draining too fast…,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: Great battery life is important. Let's pair up in DM and we'll get a closer look at what you're seei...
gold_113,11.0.3 photos do not open when phone connected to PC. Windows PC can't see phone,,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,"Historical agent resolution: We know your photos are valuable, and want to ensure that you're able to import them. Which iPhone d..."
gold_114,plz tell me how to turn off 2 factor authentication? On is displayed but can’t switch to off,,general_how_to_and_features,AUTO_HANDLE,Standard general_how_to_and_features inquiry resolvable via historical support steps.,Historical agent resolution: Meet up with us in DM. We want to see how we can assist you with each issue you've mentioned....
gold_115,is my brand new iPhone X screen supposed to click when I try to do 3D Touch on some portions of it?,is my brand new iPhone X screen supposed to click when I try to do 3D Touch on some portions of it? https://t.co/FnyZ9FHc6a,hardware_audio_and_screen,AUTO_HANDLE,Standard hardware_audio_and_screen inquiry resolvable via historical support steps.,"Historical agent resolution: We'd like to look into this! Join us in DM, we'd like to know if this also happens anywhere else bes..."
gold_116,hey is this order ready for pickup? W575026776,,order_shipping_and_trade_in,AUTO_HANDLE,Standard order_shipping_and_trade_in inquiry resolvable via historical support steps.,Historical agent resolution: We're happy to get point you in the right direction. Reach out to our Apple Online Sales Advisors he...
gold_117,"How can I turn off these annoying ""iCloud Storage is Full"" messages on a Mac?",,apple_id_and_icloud,AUTO_HANDLE,Standard apple_id_and_icloud inquiry resolvable via historical support steps.,Historical agent resolution: We can help you make more room! This article goes over how to manage your storage in iCloud:...
gold_118,"Não estou conseguindo comprar memória, me ajudem","Não estou conseguindo comprar memória, me ajudem @AppleSupport @115858",apple_id_and_icloud,AUTO_HANDLE,Standard apple_id_and_icloud inquiry resolvable via historical support steps.,"Historical agent resolution: Since our Twitter support is available in English, get help at or join..."
gold_119,"fix your fucking I️ button, it’s driving everyone nuts",,general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,"Historical agent resolution: We can help you. Check out our article for workaround steps, and DM us if this continues:..."
gold_120,"please say your developers are hard at work on iOS 11.0.4 so that my headphones, charger and volume buttons work again, ughhhh 🙄🙄🙄🙄🙄",,ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,Historical agent resolution: Let's look into this together to make sure things are working correctly. Send us a DM with more info...
gold_121,"Hi, I want to know why I can't record the screen of my iPad with iOS 11","Hi, I want to know why I can't record the screen of my iPad with iOS 11
Thanks, now I can record it!",ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,Historical agent resolution: This is a great feature we want you to be able to use. Is the option not showing at all? Here's a gu...
gold_122,this is a scam isn’t it?,this is a scam isn’t it? https://t.co/UYMHkkF7TQ,app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,Historical agent resolution: This message is not legitimate. Here is a great article to help identify and report suspicious messa...
gold_123,Please sort this! Getting fed up of daily fraudulent emails....and illiterate scammers!,"Please sort this! Getting fed up of daily fraudulent emails....and illiterate scammers! https://t.co/EJOMN2CRfx
Thanks👍
❤ you guys!",general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,Historical agent resolution: We’re glad you reached out! This article will explain how to report the emails:...
gold_124,I’m about to complain Apple this I️ problem is pissing me off,"I’m about to complain Apple this I️ problem is pissing me off
fix it !",general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,Historical agent resolution: We'll be glad to look into this with you. Which apps are you experiencing this with? Send your answe...
gold_125,Thank you to the new #iOS11 update. My #iPhone barely made it till 6pm,Thank you to the new #iOS11 update. My #iPhone barely made it till 6pm @AppleSupport @115858,ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,Historical agent resolution: We'd like to help with this. Could you please DM us so we can gather some info and get started?...
gold_126,"Hi, iPhone upgraded to latest iOS software 11.0.3 and now apps keep crashing and the clock alarm doesn’t work. Please help!!","Hi, iPhone upgraded to latest iOS software 11.0.3 and now apps keep crashing and the clock alarm doesn’t work. Please help!!
I have messaged but no response so have DM again. This is reallly affecting my work as phone calls are also not working
No calls are working. Please advise how I can undo software upgrade",ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,Historical agent resolution: We know the importance of your alarms working & your iPhone running smoothly. Please DM us letting u...
gold_127,if you don’t knock this shit off rn I️ swear,@AppleSupport if you don’t knock this shit off rn I️ swear https://t.co/BLbCRDhaE4,other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: Here’s what you can do to work around the issue until it’s fixed in a future software update:...
gold_128,its 2017 can I get the ability to name Bluetooth devices so I’m not clicking one of the 30+ I already have hoping it’s the right one,,general_how_to_and_features,AUTO_HANDLE,Standard general_how_to_and_features inquiry resolvable via historical support steps.,"Historical agent resolution: Hey there! If that's a feature you'd like to see added, take a moment to official suggest it here:..."
gold_129,"When I open the camera app on my 6s. Please fix,","When I open the camera app on my 6s. Please fix, @AppleSupport https://t.co/smUMqK2eRT
Been twice restarting my phone, nothing change.  just the same. It’s ios 11.0.3.",hardware_audio_and_screen,AUTO_HANDLE,Standard hardware_audio_and_screen inquiry resolvable via historical support steps.,"Historical agent resolution: Hey, there. Let's work together this get this resolved. Does restarting your iPhone help? Also, what..."
gold_130,Everything on the iPhone 5S is Slow after iOS11 update. Why even provide update if it makes phone slow? 🤦🏻‍♂️,Everything on the iPhone 5S is Slow after iOS11 update. Why even provide update if it makes phone slow? 🤦🏻‍♂️ @115858 @AppleSupport,ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,Historical agent resolution: We want to investigate this further. When did you update to iOS 11.0.2? You can send us a DM with yo...
gold_131,my phone went from 61% to 34% while I left it on the counter to take a 10 minute shower. I’m fucking pissed.,,general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,Historical agent resolution: We know how essential it is to maximize battery life. Can you DM us the exact version of iOS you are...
gold_132,"Why do I have to login THREE times everytime I start iTunes 12.7.0.66 on my Windows PC? First and third without title, second with ""iCloud Music Library session expired"" message. (See screenshots for both types of dialogs)","Why do I have to login THREE times everytime I start iTunes 12.7.0.66 on my Windows PC? First and third without title, second with ""iCloud Music Library session expired"" message. (See screenshots for both types of dialogs) https://t.co/MPIiaH5u9l",apple_id_and_icloud,AUTO_HANDLE,Standard apple_id_and_icloud inquiry resolvable via historical support steps.,"Historical agent resolution: If your session expired, it is expected to sign in again with your Apple ID credentials. Meet us in ..."
gold_133,Hey I just want to listen to my cum podcast but you broke the damn podcast app and I’m pissed,"Hey @AppleSupport I just want to listen to my cum podcast but you broke the damn podcast app and I’m pissed
@580529 does it work now
@AppleSupport Hard to say. I’m in the grocery store
@AppleSupport keep me updated
@AppleSupport Working better https://t.co/1V7W4qQYY0
@AppleSupport They are talking about castration now
@AppleSupport oh oh
@AppleSupport I’m not listening now I’m at work",app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,Historical agent resolution: We want to help. Take a look at this article for info on how to use the updated Podcasts app:...
gold_134,My Phone Really Tweakin Tf Out Apple Fix This Shit Now!!️,My Phone Really Tweakin Tf Out Apple Fix This Shit Now‼️ @115858,general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,"Historical agent resolution: What kind of issues are you having? Let us know, we'd love to help out...."
gold_135,Never had problems with my 6+ until iOS 11. Now apps freeze and crash randomly. Everything is up to date.,,ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,"Historical agent resolution: We'd like to help. In DM, please let us know the exact version of iOS 11 you're using...."
gold_136,I️ need to manage my time better.,"I️ need to manage my time better.
What the fuck is this shit @115858",general_how_to_and_features,AUTO_HANDLE,Standard general_how_to_and_features inquiry resolvable via historical support steps.,Historical agent resolution: Here’s what you can do to work around the issue until it’s fixed in a future software update:...
gold_137,help me my MacBook won’t charge or turn on,,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: Let's work together to get your MacBook up and running again. Let us know what happens after these s...
gold_138,my iTunes Player on my phone won’t get off shuffle,"my iTunes Player on my phone won’t get off shuffle
Correct. It does not change colors and if I press it, it only randomizes another song. I can’t get it to play normally.
Hello?
11.1
I DMd and no response. I restarted and no change to shuffle.",app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,Historical agent resolution: We can help see why your music is stuck on shuffle. Is the shuffle button not responding?...
gold_139,had a text to say my account has been blocked temporarily why?,,apple_id_and_icloud,ESCALATE_TO_HUMAN,Apple ID / security lockout requires authenticated recovery flow.,Historical agent resolution: Let's work together on this. Send us a DM here to get started....
gold_140,I am having issues with email downloads and my phone isn’t recognising a lot of my contacts but they are still in contact list,"I am having issues with email downloads and my phone isn’t recognising a lot of my contacts but they are still in contact list
On emails it’s coming up with old ones saying they aren’t read. My contacts are fine but in my messages it will say Maybe:name. See picture https://t.co/FmlPWopQZx",general_how_to_and_features,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,"Historical agent resolution: We can help. Give us some details on what you’re noticing with email. Also, what happens when you tr..."
gold_141,la batería de la nueva actualización es una vergüenza.,,other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: We offer support via Twitter in English. Get help in Spanish here: or join...
gold_142,not sure if you’re trying to make us less self-absorbed but fix the letter “ I️ “ on my keyboard...,,other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: Let's look into this keyboard issue for you. Send us a DM with your current iOS version and we can g...
gold_143,I️ just typed a whole paragraph and my phone deleted it.... is really pissing me off lately 🙂,"I️ just typed a whole paragraph and my phone deleted it.... @115858 is really pissing me off lately 🙂
Just text messages. Also why won’t it let me type the letter 👁
Yes I’ve tried that and it still didn’t work :-)",other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: Hello. That's not the experience we want you to have. Which application were you typing in?...
gold_144,So apparently has forced iCloud on my phone and has been backing up information I thought I had been deleting! If I want your,"So apparently @AppleSupport has forced iCloud on my phone and has been backing up information I thought I had been deleting! If I want your
ICloud services, I’ll ask! Stop trying to dictate to me that I have to use iCloud!! FFS!
Why does it get turned on by default after every update?!? If I want it on *I* should be the one to switch it on, not you!",apple_id_and_icloud,AUTO_HANDLE,Standard apple_id_and_icloud inquiry resolvable via historical support steps.,Historical agent resolution: We can help with turning iCloud off. This article goes over how to manage iCloud and your backups:...
gold_145,worst support ever after buying the extended warranty they told me your previous warranty has expired nothing can be done now.,"worst support ever after buying the extended warranty they told me your previous warranty has expired nothing can be done now.
I have bought a Apple care plan and after paying I came to know the warranty has been expired phone was bought on 7 oct 2016.can someone hlp
What can be done now",hardware_audio_and_screen,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,Historical agent resolution: We'd like to look into this with you. DM us to get started....
gold_146,The lastest update is super slow with all the apps and crashes every single time. Please fix it up with a new update maybe 🤕,,ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,Historical agent resolution: We can definitely look into this with you. Which device are you using? DM us and let us know....
gold_147,my phone was at 75% when i unplugged it 5 minutes ago and now its dead explain,my phone was at 75% when i unplugged it 5 minutes ago and now its dead @AppleSupport explain,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: We're here to help. Which model iPhone and which iOS version is it running? DM us these details and ...
gold_148,"hi, Canadian iPhone 7 plus here. Can I get service on it in Australia? Still in warranty! Thank you!","hi, Canadian iPhone 7 plus here. Can I get service on it in Australia? Still in warranty! Thank you!
It's purchased unlock. Home button clicks non stop when I'm charging my phone. Tried to reboot and updated iOS",order_shipping_and_trade_in,AUTO_HANDLE,Standard order_shipping_and_trade_in inquiry resolvable via historical support steps.,Historical agent resolution: We can help. Was the iPhone purchased unlocked or was it subsidized by--and therefore locked to--a s...
gold_149,help!! or anybody...i’ve been adding albums/songs to my library all week but they aren’t actually adding/showing up???,"help!! @118721 @115858 or anybody...i’ve been adding albums/songs to my library all week but they aren’t actually adding/showing up??? https://t.co/Ta9fFXTBDl
@115858 i’ve added these albums 4 different times this week and they aren’t appearing anywhere",app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,Historical agent resolution: We want to make sure you can use the music that you want to! Meet us in DM and we can look in to thi...
gold_150,when I’m calling someone and want to put it on speaker I don’t get magnified sound. I have an iPhone 7*.,when I’m calling someone and want to put it on speaker  I don’t get magnified sound. I have an iPhone 7*.,hardware_audio_and_screen,AUTO_HANDLE,Standard hardware_audio_and_screen inquiry resolvable via historical support steps.,"Historical agent resolution: We're here to help! Let's begin looking at this link: If the issue continues, reach back out to us...."
gold_151,Husband and I were at Disney World. I’m shorter = more steps. But the miles? We were side by side all day. Plz help or explain.,Husband and I were at Disney World. I’m shorter = more steps. But the miles? We were side by side all day. Plz help or explain. https://t.co/2d0psCBxJ6,other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: Thanks for reaching out. DM which Apple Watch and specific watchOS version you are using to get star...
gold_152,hi! Do you have a Dutch support page? I need help setting up my new iPhone.,,other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: Thanks for reaching out. DM the country or region where you are currently located so we can help out...
gold_153,"Dear , I can’t find anymore in #ios11 Music how to view my radio play history (to add to library some played songs)","Dear @AppleSupport, I can’t find anymore in #ios11 Music how to view my @115948 radio play history (to add to library some played songs)",app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,Historical agent resolution: We'd like to help out. Send us a DM with some more details and we'll work together there....
gold_154,my phone dies at 96% can u sort this out,,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: Thanks for reaching out. We're here to help. DM us so we can look into this further with you....
gold_155,would the iPhone 7 Smart Battery Case work on an iPhone 8?,,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: We'll be happy to point you in the right direction. Reach out to our Online Store team here:...
gold_156,please help me resolve this. The song was on my phone earlier and now it’s gone.,@118721 please help me resolve this. The song was on my phone earlier and now it’s gone. https://t.co/qqR2XVZJ9n,apple_id_and_icloud,AUTO_HANDLE,Standard apple_id_and_icloud inquiry resolvable via historical support steps.,Historical agent resolution: We'd be happy to look into this with you! Send us a DM and we'll help out from there....
